trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
76,False,"{'a': 0.0009236309099862616, 'e': 0.9313505145097188}",25,2,-121.22598977446405,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 2}",1
77,False,"{'a': 0.0009236309099862616, 'e': 0.9304906875290004}",20,0,-155.8345808633273,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
78,False,"{'a': 0.0009236309099862616, 'e': 0.929631654344415}",20,0,-116.78082709687666,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
79,False,"{'a': 0.0009236309099862616, 'e': 0.9287734142231262}",20,0,-184.4446263619394,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
80,False,"{'a': 0.0009236309099862616, 'e': 0.9279159664329746}",30,0,-104.76698045731371,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
81,False,"{'a': 0.0009236309099862616, 'e': 0.9270593102424763}",20,0,-174.7219880717276,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
82,False,"{'a': 0.0009236309099862616, 'e': 0.9262034449208233}",25,7,-48.59534954354766,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
83,False,"{'a': 0.0009236309099862616, 'e': 0.9253483697378816}",25,0,-91.5731918593406,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
84,False,"{'a': 0.0009236309099862616, 'e': 0.9244940839641917}",35,0,-137.064113370716,"{0: 19, 1: 8, 2: 6, 3: 1, 4: 1}",0
85,False,"{'a': 0.0009236309099862616, 'e': 0.9236405868709675}",20,0,-74.87426614657713,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
86,False,"{'a': 0.0009236309099862616, 'e': 0.9227878777300956}",25,0,-64.79120979141838,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
87,False,"{'a': 0.0009236309099862616, 'e': 0.9219359558141349}",25,0,-135.98305056587557,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
88,False,"{'a': 0.0009236309099862616, 'e': 0.9210848203963157}",25,0,-125.9251909907475,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
89,False,"{'a': 0.0009236309099862616, 'e': 0.9202344707505394}",25,0,-93.16396237908343,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
90,False,"{'a': 0.0009236309099862616, 'e': 0.9193849061513778}",35,0,-179.26659087176193,"{0: 20, 1: 4, 2: 7, 3: 2, 4: 2}",0
91,False,"{'a': 0.0009236309099862616, 'e': 0.9185361258740723}",20,0,-72.28295408761028,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
92,False,"{'a': 0.0009236309099862616, 'e': 0.9176881291945335}",30,0,-97.45886052880968,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
93,False,"{'a': 0.0009236309099862616, 'e': 0.9168409153893402}",25,0,-93.3337902457634,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
94,False,"{'a': 0.0009236309099862616, 'e': 0.9159944837357396}",25,0,-84.4044499532166,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
95,False,"{'a': 0.0009236309099862616, 'e': 0.9151488335116457}",25,0,-245.2989208115411,"{0: 10, 1: 2, 2: 9, 3: 0, 4: 4}",0
96,False,"{'a': 0.0009236309099862616, 'e': 0.9143039639956391}",20,9,5.788217660180792,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.0009236309099862616, 'e': 0.9134598744669669}",20,0,-25.8054597816338,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 0}",0
98,False,"{'a': 0.0009236309099862616, 'e': 0.9126165642055409}",20,0,-58.29210584460901,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
99,False,"{'a': 0.0009236309099862616, 'e': 0.9117740324919384}",25,0,-94.66272690078263,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
