trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
575,False,"{'a': 0.8, 'e': 0.05641613950377735}",20,10,17.97890172311001,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.8, 'e': 0.056134762834133725}",30,13,16.456579406098523,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.8, 'e': 0.05585478953648462}",25,11,25.8937522689887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.8, 'e': 0.05557621261148306}",20,0,30.81870750448433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
579,False,"{'a': 0.8, 'e': 0.05529902509469138}",30,8,21.182400633838856,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
580,False,"{'a': 0.8, 'e': 0.05502322005640723}",20,15,9.498629024970743,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.8, 'e': 0.054748790601490266}",25,16,18.373110311853743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.8, 'e': 0.05447572986918986}",25,19,-0.26391558995716835,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.8, 'e': 0.054204031032973464}",20,10,18.78598145703602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.8, 'e': 0.05393368730035602}",30,23,15.975060924038686,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.8, 'e': 0.05366469191273011}",20,8,21.808383857591423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.8, 'e': 0.053397038145197084}",25,12,24.29371973012837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.8, 'e': 0.05313071930639878}",20,3,27.9277901620642,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.8, 'e': 0.05286572873835037}",20,16,6.335491849353003,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.8, 'e': 0.05260205981627384}",20,11,8.332349908994036,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.8, 'e': 0.05233970594843238}",30,19,21.430029490215574,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.8, 'e': 0.05207866057596569}",30,16,20.27423580248899,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.8, 'e': 0.05181891717272583}",25,14,18.069766255533906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.8, 'e': 0.0515604692451142}",20,12,6.8936224725020105,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.8, 'e': 0.05130331033191911}",30,16,23.81383094078475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.8, 'e': 0.051047434004154395}",20,11,14.9359150594187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.8, 'e': 0.0507928338648985}",25,15,20.93202253008208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.8, 'e': 0.050539503549134696}",25,15,18.906437007868924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.8, 'e': 0.050287436723591865}",25,16,21.02591164057354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.8, 'e': 0.05003662708658628}",25,13,21.008235705831304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.8, 'e': 0.049787068367863944}",25,12,20.159011444515478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",30,19,22.050608214968886,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,12,20.457812527952086,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",35,22,19.385513919371185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,18,23.04156470073673,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,14,10.061813009332814,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,18,15.91549458236032,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,11,15.512777254834415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,24.653118082111348,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,17,14.20098216198838,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,19,9.46783921224759,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,13,23.049034360449525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,24,10.716209635336943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,6,27.01048868980201,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,11,23.351712295361395,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,16,28.68532643405416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,14,20.58532441425886,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,12,17.34716157787951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,16,27.753266661269244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,10,20.569270883252578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,12,15.892614830416093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
