trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
61,False,"{'a': 0.6, 'e': 0.5433508690744998}",20,4,-107.88402775159206,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 2}",1
62,False,"{'a': 0.6, 'e': 0.5379444375946745}",25,0,-64.86505949855027,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
63,False,"{'a': 0.6, 'e': 0.5325918010068972}",20,0,-54.903790570143386,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
64,False,"{'a': 0.6, 'e': 0.5272924240430485}",20,7,-42.03780141822482,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
65,False,"{'a': 0.6, 'e': 0.522045776761016}",20,0,-14.992103445722764,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
66,False,"{'a': 0.6, 'e': 0.5168513344916992}",30,10,-19.928817333745766,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
67,False,"{'a': 0.6, 'e': 0.5117085777865424}",20,0,25.169836682458246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.6, 'e': 0.5066169923655895}",30,5,-101.87640123982865,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",1
69,False,"{'a': 0.6, 'e': 0.5015760690660555}",25,0,5.3746497789745,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
70,False,"{'a': 0.6, 'e': 0.49658530379140947}",20,0,-193.1340547257508,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
71,False,"{'a': 0.6, 'e': 0.4916441974609651}",30,0,-44.07879624760147,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
72,False,"{'a': 0.6, 'e': 0.4867522559599717}",20,0,-43.90203747204517,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
73,False,"{'a': 0.6, 'e': 0.48190899009020244}",20,12,13.99240267728242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.6, 'e': 0.4771139155210344}",25,0,-0.8927680569265286,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
75,False,"{'a': 0.6, 'e': 0.4723665527410147}",20,10,-47.081031899196404,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
